date,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_lag_7,y_lag_8,y_lag_9,y_lag_10,y_lag_11,y_lag_12,y_lag_13,y_lag_14,y_lag_15,y_lag_16,y_lag_17,y_lag_18,y_lag_19,y_lag_20
2013-07-18,287074.874,324313.818,335516.229,348803.047,438722.418,432569.102,308786.438,281750.931,314134.886,317279.145,365452.995,500606.073,479514.494,351401.5,327020.179,374551.918,390958.384,441758.388,533481.693,509379.108
2014-02-16,595300.235,538893.358,361206.416,347373.301,387758.394,358382.734,396622.737,520753.747,530128.06,389471.569,359139.102,399138.306,403189.587,461637.523,619805.537,648870.199,560816.194,453642.974,512853.993,481593.437
2014-08-23,499678.208,388359.898,355108.875,398126.791,379329.953,433042.299,564443.173,533996.155,402631.84,340740.817,372116.545,353898.212,409544.575,509681.765,496192.787,397759.939,359701.533,402914.371,417197.476,471173.304
2016-12-18,1260471.909,1071655.628,918899.786,747641.183,829763.219,747161.616,844251.704,1119324.244,920050.746,774941.924,674077.383,867653.735,932546.386,896824.939,1276195.036,1113440.567,853454.931,843603.315,767361.704,645760.508
2015-03-15,662700.872,616609.761,434805.995,382588.669,425617.727,457881.764,480371.95,659563.412,657377.211,463723.975,428599.809,483330.548,492365.241,546037.788,820434.979,635263.4,436488.425,354938.227,395774.954,407890.278
2016-10-25,610590.898,668507.645,1022953.69,843626.416,669453.542,583001.28,647823.469,630638.592,710456.424,1104504.688,890613.591,667954.207,558859.891,665126.078,625271.994,725312.847,1088251.48,932551.707,797612.239,581429.34
2016-03-26,800133.518,633524.2,660489.845,714881.174,622695.837,690469.801,929605.582,895038.512,666756.819,580452.532,739805.378,668186.703,668066.393,954980.33,898101.11,664893.513,572491.857,694645.849,642291.345,738126.524
2017-02-27,744956.948,775708.988,1026011.223,816197.499,675578.5,739388.035,717807.677,759120.06,858897.123,1063394.844,758855.713,645968.257,745780.355,642613.187,794314.432,1074820.9,944924.653,752207.24,624387.488,783605.377
2014-12-24,965982.872,1064977.973,1008143.346,1056605.201,935555.525,757349.376,731938.48,779966.499,799067.056,790182.946,999106.133,854830.906,642760.387,580542.179,732121.036,665123.963,790283.29,1013889.808,829386.706,635445.153
2015-03-08,659563.412,657377.211,463723.975,428599.809,483330.548,492365.241,546037.788,820434.979,635263.4,436488.425,354938.227,395774.954,407890.278,443349.891,691339.068,572753.075,483681.015,436360.906,497499.058,483088.134
2013-06-12,320173.578,283858.216,349754.292,526804.73,466292.699,357673.088,317496.766,361791.081,369705.16,426332.098,637698.495,566901.815,330257.842,304344.85,309333.381,307329.168,321630.831,450631.4,417930.142,398389.242
2016-07-08,688563.4,591702.782,752110.941,728011.558,850891.599,1126713.708,1078485.142,857027.554,554144.865,632489.477,596948.935,684735.609,954344.667,860296.835,641812.676,559653.337,677730.651,679248.022,735754.365,837363.024
2015-09-18,653805.875,593577.802,742089.668,682134.354,688405.19,1023345.319,921524.436,651330.168,577743.795,705633.5,677312.236,767382.777,1147642.583,1052868.395,736395.303,707093.042,879033.093,906549.993,776152.552,975697.602
2015-07-26,875032.036,797427.521,635244.245,541511.421,631385.409,607836.499,685961.244,894707.3,826353.336,653452.171,584042.727,664505.1,601452.258,647967.078,898731.937,794984.703,643986.381,605032.496,732992.13,654821.051
2014-10-20,624629.991,935410.596,820840.971,558538.136,538252.607,624797.47,550589.573,611726.926,843971.133,748309.154,702470.318,510519.923,620201.323,586410.271,641480.757,985466.962,931317.513,675639.295,634306.519,784500.254
2015-10-21,672847.346,660308.361,699259.488,1071477.103,958052.958,693829.352,577952.197,688198.106,585141.554,721634.572,973329.204,867556.973,873934.719,603066.03,720562.331,696169.276,809524.838,1234130.939,1179376.178,830719.388
2014-09-29,586682.822,886531.79,781202.368,515474.224,466867.377,598183.115,559954.305,589120.294,901420.451,808490.763,550213.094,479500.843,617472.344,608239.973,630710.573,896501.562,795802.238,564382.848,483462.953,612987.473
2013-11-11,374087.89,587666.49,513850.323,358473.978,346293.34,386426.979,393322.183,424314.167,602796.556,540615.555,403637.233,298195.433,319494.705,302332.997,346941.914,512891.483,452902.364,317570.426,276059.08,323105.116
2015-02-03,475249.843,538301.887,815294.476,656205.842,435899.672,343062.161,376935.916,360009.85,410009.618,631623.951,588849.871,416937.182,364862.539,413202.592,405308.777,448217.897,678277.031,621865.434,423599.936,371146.145
2017-05-20,1035667.382,773775.438,628487.99,841407.608,807803.895,823035.572,884199.914,1116976.891,764812.416,648650.413,766101.907,715811.199,776307.495,1227380.608,1039417.862,780798.407,716654.609,924247.257,907324.094,1306699.367
2013-04-19,311588.705,281924.51,334990.519,333431.88,338712.458,478417.149,453442.497,314394.967,303223.413,312846.375,306335.802,346649.816,519048.377,509424.214,336394.782,308738.386,373731.076,377732.828,428816.448,462107.64
2013-03-03,559820.58,547857.205,378898.165,278116.292,288401.999,270425.007,307110.876,452726.126,412897.349,285679.869,267711.109,313803.162,293637.802,350745.573,399588.91,485660.494,320168.884,308164.017,319597.93,308800.791
2017-06-16,834786.428,660338.347,785885.909,729412.96,768349.759,1213673.947,993732.684,795116.136,667099.801,842979.837,805546.648,912693.851,1376511.521,1176138.109,918421.319,766859.173,858062.15,742471.277,776813.137,1061771.637
2013-06-01,566901.815,330257.842,304344.85,309333.381,307329.168,321630.831,450631.4,417930.142,398389.242,289261.058,301785.483,307178.4,341787.215,518153.554,480969.559,330004.242,307556.947,329113.56,308469.313,350598.062
2015-03-16,466598.426,662700.872,616609.761,434805.995,382588.669,425617.727,457881.764,480371.95,659563.412,657377.211,463723.975,428599.809,483330.548,492365.241,546037.788,820434.979,635263.4,436488.425,354938.227,395774.954
2017-02-12,1074820.9,944924.653,752207.24,624387.488,783605.377,739431.213,786672.394,1151987.631,1132788.542,834667.152,748882.733,961777.383,778222.286,698123.768,1075166.993,977850.406,722113.959,576515.537,744342.593,721275.775
2015-07-22,631385.409,607836.499,685961.244,894707.3,826353.336,653452.171,584042.727,664505.1,601452.258,647967.078,898731.937,794984.703,643986.381,605032.496,732992.13,654821.051,754949.709,982427.682,1018541.843,772773.394
2017-04-11,741331.43,739392.131,1101713.657,988591.47,765502.212,683059.57,846631.309,835602.636,835191.622,1138650.059,1463083.962,878750.038,637624.341,824632.985,702943.949,784103.265,1101557.477,1038139.317,787914.126,670848.01
2017-08-04,827775.686,728068.485,964712.016,988527.763,885856.841,1123752.478,1032310.866,835099.682,659849.827,740653.044,713581.633,816564.327,1024288.741,932902.047,782418.299,688288.068,767978.778,730133.709,818325.522,1100803.699
2013-07-04,327020.179,374551.918,390958.384,441758.388,533481.693,509379.108,324210.972,266525.459,301847.249,305119.53,336631.964,504964.845,446347.312,319722.687,293877.944,319235.258,320885.34,370944.271,435894.083,505950.667
2013-11-07,346293.34,386426.979,393322.183,424314.167,602796.556,540615.555,403637.233,298195.433,319494.705,302332.997,346941.914,512891.483,452902.364,317570.426,276059.08,323105.116,301641.785,348721.328,537713.509,488245.57
2017-05-15,823035.572,884199.914,1116976.891,764812.416,648650.413,766101.907,715811.199,776307.495,1227380.608,1039417.862,780798.407,716654.609,924247.257,907324.094,1306699.367,1041249.248,1068279.816,797636.625,624910.026,781159.283
2015-04-12,659939.024,610603.017,445869.298,398718.316,461140.213,464788.218,519734.817,659669.577,653894.196,510296.786,524588.902,557223.161,443278.893,437878.835,641213.77,589854.704,436906.609,367006.957,408258.19,407369.722
2014-01-05,949618.789,936628.887,680672.85,801011.224,8602.065,507264.663,635134.736,499719.505,556952.306,479314.968,470731.162,620663.291,792865.284,696295.147,685673.075,544104.268,507461.038,527481.337,480470.717,516060.291
2014-08-16,533996.155,402631.84,340740.817,372116.545,353898.212,409544.575,509681.765,496192.787,397759.939,359701.533,402914.371,417197.476,471173.304,625898.206,626533.638,506826.795,532423.558,578056.965,524743.325,583936.685
2014-12-16,799067.056,790182.946,999106.133,854830.906,642760.387,580542.179,732121.036,665123.963,790283.29,1013889.808,829386.706,635445.153,578961.517,715127.614,735319.184,817413.562,1023691.282,850925.105,559619.825,475823.897
2017-05-08,776307.495,1227380.608,1039417.862,780798.407,716654.609,924247.257,907324.094,1306699.367,1041249.248,1068279.816,797636.625,624910.026,781159.283,718996.081,755072.531,1140070.275,974952.818,795795.894,675804.022,735733.214
2015-05-16,709798.553,483535.538,395609.666,446915.639,452162.874,524864.051,558062.273,706705.44,481304.223,444082.31,504999.551,509493.227,556245.148,742887.785,711052.274,674509.4,432612.142,398724.33,374839.185,425049.148
2016-09-13,603427.947,678776.459,1017369.224,915938.559,658969.027,595849.299,738543.917,751583.025,813763.295,1109985.858,1057581.211,837129.588,718105.571,731430.124,624711.335,671845.737,858802.42,791047.535,646698.273,554421.529
2016-01-23,906754.834,648431.428,552820.769,738744.013,630929.751,709784.23,1057997.343,959827.147,671027.1,561972.623,660045.317,647058.461,705495.241,1094693.837,989209.458,713608.334,653504.367,821685.656,835320.439,955956.875
2016-12-28,951533.714,842475.49,1032770.749,1246837.843,1282145.517,1135849.391,1181307.327,1080402.388,1028242.823,1260471.909,1071655.628,918899.786,747641.183,829763.219,747161.616,844251.704,1119324.244,920050.746,774941.924,674077.383
2014-04-25,357173.717,320875.48,372232.595,370552.249,398677.397,520126.398,496904.749,394392.185,397464.841,411357.085,364689.055,381386.309,540190.282,529919.923,379646.853,334052.759,375309.082,376663.272,426091.104,631888.251
2014-02-01,648870.199,560816.194,453642.974,512853.993,481593.437,540798.834,814057.733,733880.979,526124.579,460789.039,553097.6,538817.206,575850.062,851735.334,786779.89,542937.923,502789.218,567067.471,502643.105,555547.015
2013-12-20,544104.268,507461.038,527481.337,480470.717,516060.291,642015.776,554911.917,434657.013,384256.081,422957.199,414421.696,442309.314,588855.896,537181.32,432661.755,386406.805,424147.046,424438.047,495488.367,698217.129
2015-08-13,557859.478,678064.732,668280.358,785477.934,679410.125,784099.216,663326.518,583375.212,724346.594,726613.358,811119.834,1043495.475,1044894.79,695083.449,543393.593,625449.982,594977.667,652999.194,875032.036,797427.521
2017-01-26,576515.537,744342.593,721275.775,798133.612,1148214.359,1072721.725,725703.691,606949.745,782656.025,750836.543,824488.666,1175725.166,1021050.536,768898.944,629635.794,770742.69,742635.569,793724.897,1192543.751,1103806.299
2016-05-17,661930.839,748112.687,1070331.667,932869.521,666833.9,603394.207,727543.463,693010.487,771767.654,820824.638,1071192.777,761422.516,648701.603,798654.454,792205.55,973985.67,1270121.208,1067335.77,708711.429,543339.849
2015-06-09,623725.107,696952.812,1070695.918,904437.271,657675.126,608994.646,747929.452,753430.642,812081.203,1023564.767,855728.292,560519.53,428506.881,481804.961,463132.406,534802.79,738068.427,658882.923,458727.917,417006.136
2015-01-08,417482.689,494160.85,477886.741,569267.298,730923.776,648880.687,657763.392,12773.617,844380.47,912970.533,773998.401,716329.635,740596.159,872098.457,965982.872,1064977.973,1008143.346,1056605.201,935555.525,757349.376
2017-04-13,737029.565,791762.313,741331.43,739392.131,1101713.657,988591.47,765502.212,683059.57,846631.309,835602.636,835191.622,1138650.059,1463083.962,878750.038,637624.341,824632.985,702943.949,784103.265,1101557.477,1038139.317
2014-12-15,790182.946,999106.133,854830.906,642760.387,580542.179,732121.036,665123.963,790283.29,1013889.808,829386.706,635445.153,578961.517,715127.614,735319.184,817413.562,1023691.282,850925.105,559619.825,475823.897,579125.306
2013-12-15,642015.776,554911.917,434657.013,384256.081,422957.199,414421.696,442309.314,588855.896,537181.32,432661.755,386406.805,424147.046,424438.047,495488.367,698217.129,541977.656,357000.404,305982.982,337083.286,323292.83
2016-09-08,595849.299,738543.917,751583.025,813763.295,1109985.858,1057581.211,837129.588,718105.571,731430.124,624711.335,671845.737,858802.42,791047.535,646698.273,554421.529,674613.048,660819.978,714866.234,901870.15,828986.336
2013-12-05,386406.805,424147.046,424438.047,495488.367,698217.129,541977.656,357000.404,305982.982,337083.286,323292.83,365965.509,550925.293,485544.299,340734.213,298047.048,354337.735,329455.271,391945.552,579209.229,524065.588
2016-07-20,686848.847,633176.292,702619.751,932586.697,887192.885,675032.429,535124.328,642494.402,627039.78,688436.145,932486.3,868259.971,688563.4,591702.782,752110.941,728011.558,850891.599,1126713.708,1078485.142,857027.554
2016-09-05,813763.295,1109985.858,1057581.211,837129.588,718105.571,731430.124,624711.335,671845.737,858802.42,791047.535,646698.273,554421.529,674613.048,660819.978,714866.234,901870.15,828986.336,678767.116,577350.521,725945.703
2017-01-07,1103806.299,839600.238,777620.954,990093.464,1104377.08,1402306.371,12082.501,1109012.812,1163643.038,894108.237,951533.714,842475.49,1032770.749,1246837.843,1282145.517,1135849.391,1181307.327,1080402.388,1028242.823,1260471.909
2013-07-07,500606.073,479514.494,351401.5,327020.179,374551.918,390958.384,441758.388,533481.693,509379.108,324210.972,266525.459,301847.249,305119.53,336631.964,504964.845,446347.312,319722.687,293877.944,319235.258,320885.34
2013-02-02,518887.463,369402.055,271254.218,281061.127,264488.818,285460.17,430411.991,413799.768,290022.772,247245.691,283258.453,296214.729,311211.266,461092.386,432459.852,296130.85,267498.516,318347.914,299129.55,293348.362
2013-07-11,281750.931,314134.886,317279.145,365452.995,500606.073,479514.494,351401.5,327020.179,374551.918,390958.384,441758.388,533481.693,509379.108,324210.972,266525.459,301847.249,305119.53,336631.964,504964.845,446347.312
2014-11-02,709851.492,873539.248,561876.072,459715.266,560819.678,512678.812,572806.632,892128.499,758926.231,528403.68,492233.232,584926.356,542207.165,624629.991,935410.596,820840.971,558538.136,538252.607,624797.47,550589.573
2013-10-08,326726.724,373387.109,553031.424,540156.625,378109.978,348933.247,414455.655,436441.034,367068.45,522868.442,484903.689,320246.574,273057.88,312490.105,303333.393,356043.034,502068.702,468298.381,331846.904,279580.372
2015-10-29,511860.069,599388.122,587066.101,649914.352,1018783.142,859950.711,639040.606,547020.047,672847.346,660308.361,699259.488,1071477.103,958052.958,693829.352,577952.197,688198.106,585141.554,721634.572,973329.204,867556.973
2014-11-25,541225.608,610847.957,907432.657,763720.149,567978.733,511855.761,580234.011,553367.204,620876.34,956619.402,786124.201,553007.971,468057.387,588093.484,552505.75,593376.793,941478.422,816064.645,585330.258,566118.381
2013-10-06,553031.424,540156.625,378109.978,348933.247,414455.655,436441.034,367068.45,522868.442,484903.689,320246.574,273057.88,312490.105,303333.393,356043.034,502068.702,468298.381,331846.904,279580.372,315687.719,327282.95
2016-08-18,577350.521,725945.703,718671.651,720032.3,761826.129,714905.919,745662.505,596729.28,658457.436,635538.981,715195.539,904321.437,858903.212,704092.739,622883.098,779844.81,777592.839,895580.405,997916.957,910213.872
2013-06-08,466292.699,357673.088,317496.766,361791.081,369705.16,426332.098,637698.495,566901.815,330257.842,304344.85,309333.381,307329.168,321630.831,450631.4,417930.142,398389.242,289261.058,301785.483,307178.4,341787.215
2014-07-25,579767.285,484618.817,574168.636,530276.04,600228.43,776474.118,728988.226,547619.059,498221.705,621336.494,562860.027,584867.151,733653.78,756698.752,535644.182,498047.549,574451.41,557291.498,638526.429,918276.597
2015-10-07,720562.331,696169.276,809524.838,1234130.939,1179376.178,830719.388,796340.859,711182.539,609130.658,671261.064,1018062.964,890486.06,646083.875,557321.611,690419.722,641914.739,717725.377,1037532.861,935893.481,653805.875
